match_name,franchise,,label,sponsor_name,sponsor_asset_type,sponsor_asset_location,sponsor_asset_visibility,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.85903585,510.8575439,230.8488922,619.7744141,296.4256592
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.454779118,671.3174438,499.4155273,753.1044312,547.6491699
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.186679929,658.7957764,243.074585,738.8570557,285.5783691
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.178819999,1020.037598,302.352417,1065.231201,349.4837646
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.150836542,409.0961914,506.3465576,482.6149902,557.9189453
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Freemans_cap_logo_partially_visible,Freemans,cap,logo,partially_visible,0.509364009,847.2477417,115.9323425,908.8411255,178.4519348
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Acko_cap_logo_clear,Acko,cap,logo,clear,0.48193574,844.0065918,121.506958,903.6112061,179.2697144
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,GMR_jersey_sleeve_logo_partially_visible,GMR,jersey,sleeve_logo,partially_visible,0.401541322,885.2758789,231.0030823,945.6416016,270.4570618
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.265030652,348.7868042,234.9755249,427.4213257,273.6248169
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Encalm_trousers_logo_partially_visible,Encalm,trousers,logo,partially_visible,0.252108663,783.7441406,463.6317139,851.4387207,523.3223877
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,HeroFincorp_jersey_chest_logo_clear,HeroFincorp,jersey,chest_logo,clear,0.158663228,352.6065674,271.7816772,485.2162476,320.8129272
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Freemans_cap_logo_partially_visible,Freemans,cap,logo,partially_visible,0.137034014,847.663269,120.5319824,884.6438599,175.6428223
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Acko_cap_logo_clear,Acko,cap,logo,clear,0.106589377,846.1629639,112.6858521,895.8999023,186.7799072
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.583321095,838.0332031,322.6799316,983.2468262,410.2609863
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,EcoLink_cap_logo_partially_visible,EcoLink,cap,logo,partially_visible,0.182538345,193.2251892,239.7333984,283.8847961,298.7264404
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.16167447,475.9283752,735.2390137,626.2840576,842.2121582
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Freemans_cap_logo_partially_visible,Freemans,cap,logo,partially_visible,0.147947744,191.729187,242.9264526,283.2161255,299.5220947
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.13290675,157.806366,385.634613,317.8297729,471.4394226
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo,partially_visible,0.130028114,846.2885132,314.3136597,985.8140259,411.0861816
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.840507686,518.3448486,201.4243164,646.8535156,262.8827515
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.315192491,776.7772217,184.6621094,893.4876709,244.7317505
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,GMR_jersey_sleeve_logo_partially_visible,GMR,jersey,sleeve_logo,partially_visible,0.22315909,233.0143433,265.368042,282.2991943,298.7087402
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.426286787,813.0463867,266.3387451,856.2180176,319.3575439
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.112188332,809.3502197,266.2666016,861.6348877,332.1566162
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,HeroFincorp_jersey_chest_logo_clear,HeroFincorp,jersey,chest_logo,clear,0.368410349,610.6824951,318.4486694,688.4412842,368.9740601
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.656830668,452.6573486,524.286499,554.2523193,584.2078857
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Encalm_trousers_logo_partially_visible,Encalm,trousers,logo,partially_visible,0.193821386,600.3155518,500.7492676,724.8624268,581.2167969
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Encalm_trousers_logo_clear,Encalm,trousers,logo,clear,0.173826337,603.0157471,499.4818115,719.9718018,580.6453857
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.157225162,667.1539917,307.1296692,706.0755005,342.2986755
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,HeroFincorp_jersey_chest_logo_obstructed,HeroFincorp,jersey,chest_logo,obstructed,0.11614415,559.1568604,305.4379272,658.8914795,397.5563354
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.732422709,429.7331543,243.9764404,483.8212891,299.6550293
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,motorola_trousers_logo_clear,motorola,trousers,logo,clear,0.503760278,493.5703125,446.2126465,587.3666992,505.2230225
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.316897333,492.879425,437.9464722,589.9343262,500.5540161
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Puma_jersey_sleeve_logo_clear,Puma,jersey,sleeve_logo,clear,0.128291816,386.3851929,230.2837372,432.6026001,289.3947144
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.414903224,573.9412842,249.0958862,655.8792725,297.3688354
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.312259376,226.6644287,182.8241577,354.001709,254.8283386
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,GMR_jersey_sleeve_logo_clear,GMR,jersey,sleeve_logo,clear,0.190490082,905.453125,171.3236389,974.0683594,209.6494446
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.183684409,612.0933838,483.4616089,718.4844971,535.5857544
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo,partially_visible,0.123413801,232.6548157,181.339447,350.8199158,251.3935852
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.117336452,232.717926,181.0215759,349.2048035,251.4430847
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,HeroFincorp_jersey_chest_logo_partially_visible,HeroFincorp,jersey,chest_logo,partially_visible,0.259389728,791.2849731,240.407074,932.6939087,313.6995544
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.205717251,834.9761963,82.92036438,898.4918213,136.2621307
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,HeroFincorp_jersey_chest_logo_clear,HeroFincorp,jersey,chest_logo,clear,0.202825978,789.1460571,237.027832,932.9613647,312.1578369
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Encalm_trousers_logo_clear,Encalm,trousers,logo,clear,0.17439118,605.2303467,488.1322632,705.6156006,556.7160034
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.166617662,874.8796387,439.6253052,954.3144531,494.9763794
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.111393571,598.5578613,491.4678345,706.0297852,563.1261597
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Jio_jersey_shoulder_logo_blurry,Jio,jersey,shoulder_logo,blurry,0.104167044,240.4588776,376.0023804,288.2547607,418.1432495
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,HeroFincorp_jersey_chest_logo_partially_visible,HeroFincorp,jersey,chest_logo,partially_visible,0.12185546,230.7541809,306.4751892,354.1958923,353.7923889
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.634647906,720.861145,328.444397,759.5725708,379.9163208
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,AstralPipes_jersey_shoulder_logo_partially_visible,AstralPipes,jersey,shoulder_logo,partially_visible,0.58506459,765.4276123,315.8422241,833.5787354,395.2859497
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Encalm_trousers_logo_partially_visible,Encalm,trousers,logo,partially_visible,0.31420505,844.6224365,494.6304932,928.2601318,552.7384033
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.273872823,758.4123535,553.6157837,852.529541,607.0285034
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.225412965,714.3405762,328.6843262,761.706665,388.5332031
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.102421694,546.1047974,320.2405701,607.3842163,360.6786804
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.381467521,538.3597412,310.0942078,645.4517822,355.2452698
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,HeroFincorp_jersey_chest_logo_partially_visible,HeroFincorp,jersey,chest_logo,partially_visible,0.290246546,872.1856689,316.1802673,965.1990967,366.3516541
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Dream11_jersey_chest_logo_blurry,Dream11,jersey,chest_logo,blurry,0.175262213,874.8578491,317.7106018,966.9036255,369.985199
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.167791575,867.147522,504.0002441,931.7774048,543.9196777
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo,partially_visible,0.157843068,1015.358093,268.9049377,1073.617432,326.0661316
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,BKT_jersey_back_logo_blurry,BKT,jersey,back_logo,blurry,0.137807474,206.2862854,343.6955261,298.2088928,381.1919861
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,BKT_jersey_back_logo_partially_visible,BKT,jersey,back_logo,partially_visible,0.106958933,204.1007385,343.2501526,299.8016052,381.6772766
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Freemans_cap_logo_partially_visible,Freemans,cap,logo,partially_visible,0.103637561,770.6695557,182.894165,831.727417,228.1412354
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,BKT_jersey_back_logo_blurry,BKT,jersey,back_logo,blurry,0.101720341,530.0158081,309.2684326,644.2837524,356.934021
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.10087049,748.7160645,288.1279907,818.1689453,340.3649292
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,BKT_jersey_back_logo_partially_visible,BKT,jersey,back_logo,partially_visible,0.140258834,272.3040466,284.2886353,366.4895325,338.3046265
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.130699098,272.6329651,281.2598877,367.606781,337.5731201
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.637395203,106.9942093,246.0372925,188.9825439,296.5003052
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,HeroFincorp_jersey_chest_logo_clear,HeroFincorp,jersey,chest_logo,clear,0.525833666,127.5892334,252.5181885,251.2619934,334.4597778
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Encalm_trousers_logo_partially_visible,Encalm,trousers,logo,partially_visible,0.197657332,714.4110718,494.2459106,790.880188,551.6752319
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,GMR_jersey_sleeve_logo_clear,GMR,jersey,sleeve_logo,clear,0.125030428,472.7288818,340.511322,559.0782471,391.3648376
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.25985828,225.727356,261.5621338,288.0129395,298.3084106
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,GMR_jersey_sleeve_logo_clear,GMR,jersey,sleeve_logo,clear,0.204149872,225.8166809,262.0012817,288.5455017,297.5322876
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.166795582,968.8894043,267.3656006,1023.972168,316.7279053
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,GMR_jersey_sleeve_logo_partially_visible,GMR,jersey,sleeve_logo,partially_visible,0.107497483,975.1407471,243.8645325,1030.996704,284.6679993
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,BKT_jersey_back_logo_partially_visible,BKT,jersey,back_logo,partially_visible,0.104587756,226.5182495,261.697113,288.4453735,299.0812683
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.20153071,578.5693359,283.4724121,633.8823242,334.7438965
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo,partially_visible,0.172161117,719.1186523,463.8021545,787.2033691,516.6778564
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,HeroFincorp_jersey_chest_logo_clear,HeroFincorp,jersey,chest_logo,clear,0.141116276,1106.833984,335.316803,1193.950195,385.2607727
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.139614463,193.2972717,264.8588257,254.2452698,305.4896851
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Puma_jersey_sleeve_logo_clear,Puma,jersey,sleeve_logo,clear,0.130375028,570.3005371,258.5425415,620.277832,292.562561
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Dazzler_foreground_banner_obstructed,Dazzler,foreground,banner,obstructed,0.485016286,535.9112549,750.9676514,999.7978516,853.8233643
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Dazzler_foreground_banner_obstructed,Dazzler,foreground,banner,obstructed,0.335253507,348.2169189,749.87854,1009.446533,852.762085
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Dazzler_foreground_banner_obstructed,Dazzler,foreground,banner,obstructed,0.145160079,236.8359375,748.7127686,872.1324463,852.4489746
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.666991949,894.4453125,252.6902466,1031.805054,346.6975708
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,EcoLink_cap_logo_clear,EcoLink,cap,logo,clear,0.223186851,988.1654053,173.1414185,1085.753052,229.4180298
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,EcoLink_cap_logo_partially_visible,EcoLink,cap,logo,partially_visible,0.154302195,986.6706543,170.502533,1085.930176,233.0628967
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Jio_jersey_shoulder_logo_partially_visible,Jio,jersey,shoulder_logo,partially_visible,0.133517012,1120.604492,341.506958,1200.977539,398.2929688
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Freemans_cap_logo_partially_visible,Freemans,cap,logo,partially_visible,0.132250458,844.1629639,105.0116348,939.4937744,180.3283997
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.303033799,770.9204102,158.1225891,884.8447266,237.9035339
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.20668976,1102.334717,568.2590332,1168.201172,618.975708
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.204053357,956.7250977,346.8985901,1082.449951,400.1105042
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,HeroFincorp_jersey_chest_logo_partially_visible,HeroFincorp,jersey,chest_logo,partially_visible,0.160094008,958.7424316,390.2348633,1095.620361,436.852478
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,HeroFincorp_jersey_chest_logo_partially_visible,HeroFincorp,jersey,chest_logo,partially_visible,0.561027646,284.8861084,317.034729,368.2796631,359.5369263
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,AllSeasons_jersey_chest_logo_clear,AllSeasons,jersey,chest_logo,clear,0.218784109,283.6177673,317.9793701,367.3479309,361.1452637
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Dream11_jersey_chest_logo_obstructed,Dream11,jersey,chest_logo,obstructed,0.102492817,281.960022,318.9580078,366.8102417,362.3071289
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.133600771,314.7151489,186.2654724,433.1467896,273.0132141
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.630226552,271.8204041,474.8470459,360.4501038,532.0026855
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Encalm_trousers_logo_partially_visible,Encalm,trousers,logo,partially_visible,0.192434251,839.076355,494.197876,949.6488647,565.3040771
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.190598041,765.9088135,285.1004639,915.1263428,350.133667
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.167975023,194.4590912,298.0101318,338.9355469,359.2224121
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.114037812,191.0666199,263.7996216,270.7509766,301.4395142
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,motorola_trousers_logo_blurry,motorola,trousers,logo,blurry,0.113027036,179.9303284,471.0953979,274.0884705,535.6408081
Match_63_TATA_IPL_2025_MI_vs_DC,Delhi Capitals,,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.112872824,751.4691162,258.1034546,832.9019775,306.8165894
